year,employees_start,employees_end,new_hires,net_change,hiring_rate_pct,attrition_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,layoff_pct_log,layoff_pct_next_log,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter),fed_rate,sp500_return,recession
2015,2189,3500,1376,1311,62.9,3.0,6.78,-4.7,2.9,5.3,1.378613039316343,1.3862943611198906,59.89036089538602,20.848484848484848,3097304.7053449065,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,3500,4700,1305,1200,37.3,3.0,8.83,-7.0,1.6,4.9,1.3862943611198906,1.3862943611198906,34.285714285714285,12.31132075471698,2522857.1428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,4700,5500,941,800,20.0,3.0,11.69,-28.4,2.4,4.4,1.3862943611198906,1.3862943611198906,17.02127659574468,6.626760563380282,2487234.0425531915,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,5500,7100,1765,1600,32.1,3.0,15.79,-13.4,2.9,3.9,1.3862943611198906,1.3862943611198906,29.09090909090909,10.632530120481928,2870909.090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,7100,8600,1713,1500,24.1,3.0,20.16,0.0,2.3,3.7,1.3862943611198906,1.3862943611198906,21.12676056338028,8.004672897196262,2839436.61971831,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,8600,9400,1058,800,12.3,3.0,24.99,96.9,-2.8,8.1,1.3862943611198906,1.3862943611198906,9.30232558139535,4.084942084942085,2905813.9534883723,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,9400,11300,2182,1900,23.2,3.0,29.7,10.5,5.8,5.4,1.3862943611198906,1.9459101490553132,20.212765957446805,7.710247349823321,3159574.4680851065,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,11300,12800,2178,1500,19.3,6.0,31.62,-46.2,1.9,3.6,1.9459101490553132,1.9459101490553132,13.274336283185843,3.207658321060383,2798230.0884955754,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,12800,13000,968,200,7.6,6.0,33.72,55.2,2.5,3.7,1.9459101490553132,1.3862943611198906,1.5625,1.258777633289987,2634375.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,13000,14000,1390,1000,10.7,3.0,36.0,18.2,2.8,4.1,1.3862943611198906,1.3862943611198906,7.6923076923076925,3.554987212276215,2769230.769230769,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,41320,42927,4912,1607,11.9,8.0,10.86,29.1,1.0,4.7,2.1970632219506334,2.1971831625019376,3.8891577928363987,1.485783424077435,262826.7182962246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,42927,40650,1157,-2277,2.7,8.0,9.67,42.1,1.7,5.8,2.1971831625019376,1.3859868107560946,-5.304353903137885,0.3368267831149927,225266.14950963264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,40650,40000,569,-650,1.4,3.0,9.48,0.9,2.8,6.0,1.3859868107560946,1.3862943611198906,-1.5990159901599015,0.4663934426229508,233210.33210332104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,40000,49872,11072,9872,27.7,3.0,10.16,14.3,3.8,5.5,1.3862943611198906,1.386214152577638,24.68,9.218984179850125,254000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,49872,49872,1496,0,3.0,3.0,11.8,5.0,3.5,5.1,1.386214152577638,1.386214152577638,0.0,0.9993319973279893,236605.71061918512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,49872,56133,7757,6261,15.6,3.0,14.38,47.8,2.8,4.6,1.386214152577638,1.385853346779777,12.554138594802694,5.181696726786907,288338.14565287135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,56133,74674,20224,18541,36.0,3.0,17.99,0.1,2.0,4.6,1.385853346779777,2.197087676648526,33.03048117862933,12.009501187648455,320488.83900735754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,74674,84233,15532,9559,20.8,8.0,22.43,-26.8,0.1,5.8,2.197087676648526,2.197140151858143,12.800974904250475,2.599933043187144,300372.28486487933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,84233,105000,27505,20767,32.7,8.0,23.25,34.6,-2.6,9.3,2.197140151858143,1.3862943611198906,24.654232901594387,4.0814660928921205,276020.0871392447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,105000,105000,3150,0,3.0,3.0,26.82,-0.3,2.7,9.6,1.3862943611198906,1.3862943611198906,0.0,0.999682640431609,255428.57142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,105000,108000,6150,3000,5.9,3.0,35.62,29.1,1.6,8.9,1.3862943611198906,1.3862943611198906,2.857142857142857,1.95176134560457,339238.09523809527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,108000,115000,10240,7000,9.5,3.0,37.12,34.5,2.3,8.1,1.3862943611198906,1.3862943611198906,6.481481481481481,3.1595186670780624,343703.7037037037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,115000,120000,8450,5000,7.3,3.0,37.18,-24.4,1.8,7.4,1.3862943611198906,1.3862943611198906,4.3478260869565215,2.4485656331498116,323304.347826087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,120000,122000,5600,2000,4.7,3.0,38.28,-27.5,2.5,6.2,1.3862943611198906,1.3862943611198906,1.6666666666666667,1.5551235767842266,319000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,122000,132000,13660,10000,11.2,3.0,38.23,-4.3,2.9,5.3,1.3862943611198906,1.3862943611198906,8.19672131147541,3.7312209778748975,313360.65573770495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,132000,136000,7960,4000,6.0,3.0,37.04,32.5,1.6,4.9,1.3862943611198906,1.3862943611198906,3.0303030303030303,2.0095935369856095,280606.0606060606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,136000,138000,6080,2000,4.5,3.0,37.73,-7.5,2.4,4.4,1.3862943611198906,1.3862943611198906,1.4705882352941175,1.489830923793188,277426.4705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,138000,137000,3140,-1000,2.3,3.0,39.83,43.0,2.9,3.9,1.3862943611198906,1.3862943611198906,-0.7246376811594203,0.7582709490461241,288623.1884057971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,137000,136000,3110,-1000,2.3,3.0,39.51,6.6,2.3,3.7,1.3862943611198906,1.3862943611198906,-0.7299270072992701,0.7565069326198005,288394.1605839416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,136000,136000,4080,0,3.0,3.0,40.48,35.0,-2.8,8.1,1.3862943611198906,1.3862943611198906,0.0,0.999754962019113,297647.0588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,136000,143000,11080,7000,8.1,3.0,42.44,67.5,5.8,5.4,1.3862943611198906,1.9459101490553132,5.147058823529411,2.715020828228375,312058.82352941175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,143000,164000,29580,21000,20.7,6.0,49.95,-47.8,1.9,3.6,1.9459101490553132,1.9459101490553132,14.685314685314685,3.447150681738725,349300.6993006993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,164000,159000,4840,-5000,3.0,6.0,52.96,66.3,2.5,3.7,1.9459101490553132,1.3862943611198906,-3.048780487804878,0.49181993699827253,322926.8292682927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,159000,160000,5770,1000,3.6,3.0,54.7,57.8,2.8,4.1,1.3862943611198906,1.3862943611198906,0.628930817610063,1.209390064975896,344025.1572327044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,500,1000,540,500,108.0,8.0,0.05,4.0,1.0,4.7,2.1972245773362196,2.1972245773362196,100.0,13.170731707317072,100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,1000,2050,1130,1050,113.0,8.0,0.1,15.1,1.7,5.8,2.1972245773362196,1.3801781341024546,105.0,13.950617283950617,100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,2050,2500,511,450,24.9,3.0,0.14,-9.6,2.8,6.0,1.3801781341024546,1.3862943611198906,21.951219512195124,8.241935483870968,68292.68292682926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,2500,3000,575,500,23.0,3.0,0.23,-29.1,3.8,5.5,1.3862943611198906,1.3862943611198906,20.0,7.565789473684211,92000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,3000,4000,1090,1000,36.3,3.0,0.96,-13.5,3.5,5.1,1.3862943611198906,1.3862943611198906,33.33333333333333,11.978021978021978,320000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,4000,4500,620,500,15.5,3.0,1.4,-2.0,2.8,4.6,1.3862943611198906,1.3862943611198906,12.5,5.12396694214876,350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,4500,5200,835,700,18.6,3.0,1.78,34.8,2.0,4.6,1.3862943611198906,2.1972245773362196,15.555555555555555,6.139705882352941,395555.55555555556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,5200,5800,1016,600,19.5,8.0,2.34,42.2,0.1,5.8,2.1972245773362196,2.1972245773362196,11.538461538461538,2.436450839328537,450000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,5800,6300,964,500,16.6,8.0,2.84,13.2,-2.6,9.3,2.1972245773362196,1.3862943611198906,8.620689655172415,2.0731182795698926,489655.1724137931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,6300,6940,829,640,13.2,3.0,3.44,46.7,2.7,9.6,1.3862943611198906,1.3855736403679724,10.158730158730158,4.363157894736842,546031.746031746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,6940,10000,3268,3060,47.1,3.0,4.4,38.0,1.6,8.9,1.3855736403679724,1.3862943611198906,44.09221902017291,15.636363636363637,634005.7636887608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,10000,13000,3300,3000,33.0,3.0,5.63,-22.9,2.3,8.1,1.3862943611198906,1.3862943611198906,30.0,10.96345514950166,563000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,13000,14000,1390,1000,10.7,3.0,6.73,29.8,1.8,7.4,1.3862943611198906,1.3862943611198906,7.6923076923076925,3.554987212276215,517692.3076923077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,14000,15800,2220,1800,15.9,3.0,7.9,41.1,2.5,6.2,1.3862943611198906,1.3862943611198906,12.857142857142856,5.273159144893111,564285.7142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,15800,18000,2674,2200,16.9,3.0,9.25,25.7,2.9,5.3,1.3862943611198906,1.3862943611198906,13.924050632911392,5.629473684210526,585443.0379746836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,18000,18700,1240,700,6.9,3.0,10.84,22.5,1.6,4.9,1.3862943611198906,1.3862943611198906,3.888888888888889,2.292051756007394,602222.2222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,18700,21000,2861,2300,15.3,3.0,13.09,20.4,2.4,4.4,1.3862943611198906,1.3862943611198906,12.299465240641712,5.090747330960854,700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,21000,23200,2830,2200,13.5,3.0,15.45,18.5,2.9,3.9,1.3862943611198906,1.3862943611198906,10.476190476190476,4.4849445324881145,735714.2857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,23200,23200,696,0,3.0,3.0,17.77,-4.6,2.3,3.7,1.3862943611198906,1.3862943611198906,0.0,0.9985652797704447,765948.275862069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,23200,26500,3996,3300,17.2,3.0,21.45,40.0,-2.8,8.1,1.3862943611198906,1.3862943611198906,14.224137931034484,5.733142037302726,924568.9655172414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,26500,30900,5195,4400,19.6,3.0,25.37,66.5,5.8,5.4,1.3862943611198906,1.9459101490553132,16.60377358490566,6.526381909547739,957358.4905660377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,30900,30000,954,-900,3.1,6.0,27.52,-38.0,1.9,3.6,1.9459101490553132,2.2335922215070942,-2.912621359223301,0.5142857142857142,890614.8867313915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,30000,27500,0,-2500,0.0,8.3,29.77,112.5,2.5,3.7,2.2335922215070942,1.3862943611198906,-8.333333333333332,0.0,992333.3333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,27500,28000,1325,500,4.8,3.0,31.5,49.4,2.8,4.1,1.3862943611198906,1.3862943611198906,1.8181818181818181,1.6041162227602905,1145454.5454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2011,42,50,9,8,21.4,2.4,0.0,29.6,1.6,8.9,1.2181574393178924,1.0986122886681096,19.047619047619047,4.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,50,100,51,50,102.0,2.0,0.01,-13.9,2.3,8.1,1.0986122886681096,1.3862943611198906,100.0,25.5,200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,100,250,153,150,153.0,3.0,0.03,3.4,1.8,7.4,1.3862943611198906,1.3350010667323402,150.0,38.25,300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,250,500,257,250,102.8,2.8,0.17,44.8,2.5,6.2,1.3350010667323402,1.3862943611198906,100.0,32.125,680000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,500,800,315,300,63.0,3.0,0.37,-25.9,2.9,5.3,1.3862943611198906,1.3862943611198906,60.0,19.6875,740000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,800,1300,524,500,65.5,3.0,0.55,-13.8,1.6,4.9,1.3862943611198906,1.3862943611198906,62.5,20.96,687500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,1300,1600,339,300,26.1,3.0,0.47,-26.8,2.4,4.4,1.3862943611198906,1.3862943611198906,23.076923076923077,8.475,361538.46153846156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,1600,1900,348,300,21.8,3.0,0.76,-23.1,2.9,3.9,1.3862943611198906,1.3862943611198906,18.75,7.1020408163265305,475000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,1900,2300,457,400,24.1,3.0,1.14,2.1,2.3,3.7,1.3862943611198906,1.3862943611198906,21.052631578947366,7.879310344827586,600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,2300,3200,969,900,42.1,3.0,1.69,62.3,-2.8,8.1,1.3862943611198906,1.3862943611198906,39.130434782608695,13.842857142857143,734782.6086956522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,3200,3700,596,500,18.6,3.0,2.58,62.1,5.8,5.4,1.3862943611198906,1.9459101490553132,15.625,6.144329896907217,806250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,3700,4100,622,400,16.8,6.0,2.8,-53.7,1.9,3.6,1.9459101490553132,2.894428558591779,10.81081081081081,2.789237668161435,756756.7567567568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,4100,3400,0,-700,0.0,17.1,3.03,73.2,2.5,3.7,2.894428558591779,1.3862943611198906,-17.073170731707318,0.0,739024.3902439025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,3400,3500,202,100,5.9,3.0,3.6,5.4,2.8,4.1,1.3862943611198906,1.3862943611198906,2.941176470588235,1.9611650485436893,1058823.5294117648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,24000,26700,4620,2700,19.2,8.0,7.34,16.2,1.0,4.7,2.1972245773362196,2.1972245773362196,11.25,2.404997397188964,305833.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,26700,28800,4236,2100,15.9,8.0,7.41,1.6,1.7,5.8,2.1972245773362196,1.3862943611198906,7.865168539325842,1.9822180627047263,277528.08988764044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,28800,30000,2064,1200,7.2,3.0,8.52,38.1,2.8,6.0,1.3862943611198906,1.3862943611198906,4.166666666666666,2.386127167630058,295833.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,30000,32100,3000,2100,10.0,3.0,9.04,47.5,3.8,5.5,1.3862943611198906,1.3862943611198906,7.000000000000001,3.329633740288568,301333.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,32100,32000,863,-100,2.7,3.0,10.02,43.3,3.5,5.1,1.3862943611198906,1.3862943611198906,-0.3115264797507788,0.8952282157676349,312149.5327102804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,32000,36000,4960,4000,15.5,3.0,12.29,-8.1,2.8,4.6,1.3862943611198906,1.3862943611198906,12.5,5.161290322580645,384062.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,36000,42000,7080,6000,19.7,3.0,14.3,20.5,2.0,4.6,1.3862943611198906,2.1972245773362196,16.666666666666664,6.549491211840888,397222.22222222225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,42000,51500,12860,9500,30.6,8.0,16.11,-14.2,0.1,5.8,2.1972245773362196,2.1972245773362196,22.61904761904762,3.826242189824457,383571.4285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,51500,47560,180,-3940,0.3,8.0,14.19,43.8,-2.6,9.3,2.1972245773362196,1.3858737512293575,-7.650485436893203,0.04367871875758311,275533.98058252427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,47560,51500,5366,3940,11.3,3.0,16.1,24.3,2.7,9.6,1.3858737512293575,1.3862943611198906,8.284272497897392,3.760336370007008,338519.7645079899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,51500,55000,5045,3500,9.8,3.0,18.87,-13.4,1.6,8.9,1.3862943611198906,1.3862943611198906,6.796116504854369,3.263260025873221,366407.76699029125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,55000,64400,11050,9400,20.1,3.0,20.79,-1.8,2.3,8.1,1.3862943611198906,1.3862943611198906,17.09090909090909,6.692913385826771,378000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,64400,66500,4032,2100,6.3,3.0,22.31,39.7,1.8,7.4,1.3862943611198906,1.3862943611198906,3.260869565217391,2.0858768753233314,346428.5714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,66500,74400,9895,7900,14.9,3.0,23.31,22.9,2.5,6.2,1.3862943611198906,1.3862943611198906,11.879699248120302,4.957414829659319,350526.3157894737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,74400,77000,4832,2600,6.5,3.0,24.87,-20.2,2.9,5.3,1.3862943611198906,1.3862943611198906,3.494623655913978,2.1639050604567847,334274.1935483871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,77000,84200,9510,7200,12.4,3.0,26.41,3.3,1.6,4.9,1.3862943611198906,1.3862943611198906,9.35064935064935,4.1151016875811335,342987.012987013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,84200,88500,6826,4300,8.1,3.0,28.92,-25.9,2.4,4.4,1.3862943611198906,1.3862943611198906,5.10688836104513,2.701226751088247,343467.9334916865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,88500,96498,10653,7998,12.0,3.0,30.85,23.1,2.9,3.9,1.3862943611198906,1.3860508030987615,9.03728813559322,4.010918674698795,348587.57062146894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,96498,100330,6726,3832,7.0,3.0,31.56,0.7,2.3,3.7,1.3860508030987615,1.386070076027679,3.9710667578602665,2.3233160621761657,327053.41043337685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,100330,102430,5109,2100,5.1,3.0,27.34,32.8,-2.8,8.1,1.386070076027679,1.3860746747822767,2.0930927937805244,1.69734219269103,272500.74753314065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,102430,107415,8057,4985,7.9,3.0,28.23,32.2,5.8,5.4,1.3860746747822767,1.9457904459189483,4.8667382602753095,2.621867881548975,275602.850727326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,107415,111961,10990,4546,10.2,6.0,30.87,-39.6,1.9,3.6,1.9457904459189483,1.9458259325115614,4.232183587022297,1.7051978277734678,287390.02932551317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,111961,110293,5049,-1668,4.5,6.0,33.31,51.7,2.5,3.7,1.9458259325115614,1.3861152766039886,-1.4898044854904833,0.7515629651682049,297514.3130197123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,110293,110000,3015,-293,2.7,3.0,36.0,58.5,2.8,4.1,1.3861152766039886,1.3862943611198906,-0.26565602531438987,0.9111514052583862,326403.3075535165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.5,25.0,0.0
