year,employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,layoff_pct,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
2016,3500,1305,37.3,8.83,-7.0,1.6,4.9,0,1,3.0,34.285714285714285,12.31132075471698,2522857.1428571427,2.9693924166285974,2189.0,6.78,-4.7,1376.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,4700,941,20.0,11.69,-28.4,2.4,4.4,0,1,3.0,17.02127659574468,6.626760563380282,2487234.0425531915,3.0,3500.0,8.83,-7.0,1305.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018,5500,1765,32.1,15.79,-13.4,2.9,3.9,0,1,3.0,29.09090909090909,10.632530120481928,2870909.090909091,3.0,4700.0,11.69,-28.4,941.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,7100,1713,24.1,20.16,0.0,2.3,3.7,0,1,3.0,21.12676056338028,8.004672897196262,2839436.61971831,3.0,5500.0,15.79,-13.4,1765.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2020,8600,1058,12.3,24.99,96.9,-2.8,8.1,0,1,3.0,9.30232558139535,4.084942084942085,2905813.9534883723,3.0,7100.0,20.16,0.0,1713.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,9400,2182,23.2,29.7,10.5,5.8,5.4,0,1,3.0,20.212765957446805,7.710247349823321,3159574.4680851065,3.0,8600.0,24.99,96.9,1058.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,11300,2178,19.3,31.62,-46.2,1.9,3.6,0,1,6.0,13.274336283185843,3.207658321060383,2798230.0884955754,3.0,9400.0,29.7,10.5,2182.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,12800,968,7.6,33.72,55.2,2.5,3.7,0,1,6.0,1.5625,1.258777633289987,2634375.0,6.0,11300.0,31.62,-46.2,2178.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,13000,1390,10.7,36.0,18.2,2.8,4.1,1,0,3.0,7.6923076923076925,3.554987212276215,2769230.769230769,6.0,12800.0,33.72,55.2,968.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025,14000,920,6.6,38.5,-8.6,2.3,4.2,1,0,3.0,3.571428571428571,2.1852731591448933,2750000.0,3.0,13000.0,36.0,18.2,1390.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,41320,4912,11.9,10.86,29.1,1.0,4.7,0,0,7.998547918683446,3.8891577928363987,1.485783424077435,262826.7182962246,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2002,42927,1157,2.7,9.67,42.1,1.7,5.8,0,0,7.999627274209704,-5.304353903137885,0.3368267831149927,225266.14950963264,7.998547918683446,41320.0,10.86,29.1,4912.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,40650,569,1.4,9.48,0.9,2.8,6.0,0,0,2.998769987699877,-1.5990159901599015,0.4663934426229508,233210.33210332104,7.999627274209704,42927.0,9.67,42.1,1157.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2004,40000,11072,27.7,10.16,14.3,3.8,5.5,0,0,3.0,24.68,9.218984179850125,254000.0,2.998769987699877,40650.0,9.48,0.9,569.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005,49872,1496,3.0,11.8,5.0,3.5,5.1,0,0,2.9996791786974653,0.0,0.9993319973279893,236605.71061918512,3.0,40000.0,10.16,14.3,11072.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2006,49872,7757,15.6,14.38,47.8,2.8,4.6,0,0,2.9996791786974653,12.554138594802694,5.181696726786907,288338.14565287135,2.9996791786974653,49872.0,11.8,5.0,1496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2007,56133,20224,36.0,17.99,0.1,2.0,4.6,0,0,2.9982363315696645,33.03048117862933,12.009501187648455,320488.83900735754,2.9996791786974653,49872.0,14.38,47.8,7757.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2008,74674,15532,20.8,22.43,-26.8,0.1,5.8,0,0,7.998767978145003,12.800974904250475,2.599933043187144,300372.28486487933,2.9982363315696645,56133.0,17.99,0.1,20224.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,84233,27505,32.7,23.25,34.6,-2.6,9.3,0,0,7.999240202770885,24.654232901594387,4.0814660928921205,276020.0871392447,7.998767978145003,74674.0,22.43,-26.8,15532.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2010,105000,3150,3.0,26.82,-0.3,2.7,9.6,0,1,3.0,0.0,0.999682640431609,255428.57142857142,7.999240202770885,84233.0,23.25,34.6,27505.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011,105000,6150,5.9,35.62,29.1,1.6,8.9,0,1,3.0,2.857142857142857,1.95176134560457,339238.09523809527,3.0,105000.0,26.82,-0.3,3150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2012,108000,10240,9.5,37.12,34.5,2.3,8.1,0,1,3.0,6.481481481481481,3.1595186670780624,343703.7037037037,3.0,105000.0,35.62,29.1,6150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,115000,8450,7.3,37.18,-24.4,1.8,7.4,0,1,3.0,4.3478260869565215,2.4485656331498116,323304.347826087,3.0,108000.0,37.12,34.5,10240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,120000,5600,4.7,38.28,-27.5,2.5,6.2,0,1,3.0,1.6666666666666667,1.5551235767842266,319000.0,3.0,115000.0,37.18,-24.4,8450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015,122000,13660,11.2,38.23,-4.3,2.9,5.3,0,1,3.0,8.19672131147541,3.7312209778748975,313360.65573770495,3.0,120000.0,38.28,-27.5,5600.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016,132000,7960,6.0,37.04,32.5,1.6,4.9,0,1,3.0,3.0303030303030303,2.0095935369856095,280606.0606060606,3.0,122000.0,38.23,-4.3,13660.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017,136000,6080,4.5,37.73,-7.5,2.4,4.4,0,1,3.0,1.4705882352941175,1.489830923793188,277426.4705882353,3.0,132000.0,37.04,32.5,7960.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018,138000,3140,2.3,39.83,43.0,2.9,3.9,0,1,3.0,-0.7246376811594203,0.7582709490461241,288623.1884057971,3.0,136000.0,37.73,-7.5,6080.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,137000,3110,2.3,39.51,6.6,2.3,3.7,0,1,3.0,-0.7299270072992701,0.7565069326198005,288394.1605839416,3.0,138000.0,39.83,43.0,3140.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020,136000,4080,3.0,40.48,35.0,-2.8,8.1,0,1,3.0,0.0,0.999754962019113,297647.0588235294,3.0,137000.0,39.51,6.6,3110.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021,136000,11080,8.1,42.44,67.5,5.8,5.4,0,1,3.0,5.147058823529411,2.715020828228375,312058.82352941175,3.0,136000.0,40.48,35.0,4080.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,143000,29580,20.7,49.95,-47.8,1.9,3.6,0,1,6.0,14.685314685314685,3.447150681738725,349300.6993006993,3.0,136000.0,42.44,67.5,11080.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,164000,4840,3.0,52.96,66.3,2.5,3.7,0,1,6.0,-3.048780487804878,0.49181993699827253,322926.8292682927,6.0,143000.0,49.95,-47.8,29580.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,159000,5770,3.6,54.7,57.8,2.8,4.1,1,0,3.0,0.628930817610063,1.209390064975896,344025.1572327044,6.0,164000.0,52.96,66.3,4840.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025,160000,6800,4.2,58.0,-1.4,2.3,4.2,1,0,3.0,1.25,1.416371589252239,362500.0,3.0,159000.0,54.7,57.8,5770.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2001,500,540,108.0,0.05,4.0,1.0,4.7,0,0,8.0,100.0,13.170731707317072,100000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2002,1000,1130,113.0,0.1,15.1,1.7,5.8,0,0,8.0,105.0,13.950617283950617,100000.0,8.0,500.0,0.05,4.0,540.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2003,2050,511,24.9,0.14,-9.6,2.8,6.0,0,0,2.975609756097561,21.951219512195124,8.241935483870968,68292.68292682926,8.0,1000.0,0.1,15.1,1130.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2004,2500,575,23.0,0.23,-29.1,3.8,5.5,0,0,3.0,20.0,7.565789473684211,92000.0,2.975609756097561,2050.0,0.14,-9.6,511.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2005,3000,1090,36.3,0.96,-13.5,3.5,5.1,0,0,3.0,33.33333333333333,11.978021978021978,320000.0,3.0,2500.0,0.23,-29.1,575.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,4000,620,15.5,1.4,-2.0,2.8,4.6,0,0,3.0,12.5,5.12396694214876,350000.0,3.0,3000.0,0.96,-13.5,1090.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2007,4500,835,18.6,1.78,34.8,2.0,4.6,0,0,3.0,15.555555555555555,6.139705882352941,395555.55555555556,3.0,4000.0,1.4,-2.0,620.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2008,5200,1016,19.5,2.34,42.2,0.1,5.8,0,0,8.0,11.538461538461538,2.436450839328537,450000.0,3.0,4500.0,1.78,34.8,835.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,5800,964,16.6,2.84,13.2,-2.6,9.3,0,0,8.0,8.620689655172415,2.0731182795698926,489655.1724137931,8.0,5200.0,2.34,42.2,1016.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,6300,829,13.2,3.44,46.7,2.7,9.6,0,1,3.0,10.158730158730158,4.363157894736842,546031.746031746,8.0,5800.0,2.84,13.2,964.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2011,6940,3268,47.1,4.4,38.0,1.6,8.9,0,1,2.9971181556195963,44.09221902017291,15.636363636363637,634005.7636887608,3.0,6300.0,3.44,46.7,829.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,10000,3300,33.0,5.63,-22.9,2.3,8.1,0,1,3.0,30.0,10.96345514950166,563000.0,2.9971181556195963,6940.0,4.4,38.0,3268.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,13000,1390,10.7,6.73,29.8,1.8,7.4,0,1,3.0,7.6923076923076925,3.554987212276215,517692.3076923077,3.0,10000.0,5.63,-22.9,3300.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,14000,2220,15.9,7.9,41.1,2.5,6.2,0,1,3.0,12.857142857142856,5.273159144893111,564285.7142857143,3.0,13000.0,6.73,29.8,1390.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015,15800,2674,16.9,9.25,25.7,2.9,5.3,0,1,3.0,13.924050632911392,5.629473684210526,585443.0379746836,3.0,14000.0,7.9,41.1,2220.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016,18000,1240,6.9,10.84,22.5,1.6,4.9,0,1,3.0,3.888888888888889,2.292051756007394,602222.2222222222,3.0,15800.0,9.25,25.7,2674.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017,18700,2861,15.3,13.09,20.4,2.4,4.4,0,1,3.0,12.299465240641712,5.090747330960854,700000.0,3.0,18000.0,10.84,22.5,1240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018,21000,2830,13.5,15.45,18.5,2.9,3.9,0,1,3.0,10.476190476190476,4.4849445324881145,735714.2857142857,3.0,18700.0,13.09,20.4,2861.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,23200,696,3.0,17.77,-4.6,2.3,3.7,0,1,3.0,0.0,0.9985652797704447,765948.275862069,3.0,21000.0,15.45,18.5,2830.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2020,23200,3996,17.2,21.45,40.0,-2.8,8.1,0,1,3.0,14.224137931034484,5.733142037302726,924568.9655172414,3.0,23200.0,17.77,-4.6,696.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021,26500,5195,19.6,25.37,66.5,5.8,5.4,0,1,3.0,16.60377358490566,6.526381909547739,957358.4905660377,3.0,23200.0,21.45,40.0,3996.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022,30900,954,3.1,27.52,-38.0,1.9,3.6,0,1,6.0,-2.912621359223301,0.5142857142857142,890614.8867313915,3.0,26500.0,25.37,66.5,5195.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,30000,0,0.0,29.77,112.5,2.5,3.7,0,1,8.333333333333332,-8.333333333333332,0.0,992333.3333333334,6.0,30900.0,27.52,-38.0,954.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,27500,1325,4.8,31.5,49.4,2.8,4.1,1,0,3.0,1.8181818181818181,1.6041162227602905,1145454.5454545454,8.333333333333332,30000.0,29.77,112.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025,28000,1340,4.8,33.0,2.2,2.3,4.2,1,0,3.0,1.7857142857142856,1.5933412604042807,1178571.4285714286,3.0,27500.0,31.5,49.4,1325.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2011,42,9,21.4,0.0,29.6,1.6,8.9,1,0,2.380952380952381,19.047619047619047,4.5,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,50,51,102.0,0.01,-13.9,2.3,8.1,1,0,2.0,100.0,25.5,200000.0,2.380952380952381,42.0,0.0,29.6,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2013,100,153,153.0,0.03,3.4,1.8,7.4,1,0,3.0,150.0,38.25,300000.0,2.0,50.0,0.01,-13.9,51.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,250,257,102.8,0.17,44.8,2.5,6.2,1,0,2.8000000000000003,100.0,32.125,680000.0,3.0,100.0,0.03,3.4,153.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015,500,315,63.0,0.37,-25.9,2.9,5.3,1,0,3.0,60.0,19.6875,740000.0,2.8000000000000003,250.0,0.17,44.8,257.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016,800,524,65.5,0.55,-13.8,1.6,4.9,1,0,3.0,62.5,20.96,687500.0,3.0,500.0,0.37,-25.9,315.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017,1300,339,26.1,0.47,-26.8,2.4,4.4,1,0,3.0,23.076923076923077,8.475,361538.46153846156,3.0,800.0,0.55,-13.8,524.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018,1600,348,21.8,0.76,-23.1,2.9,3.9,1,0,3.0,18.75,7.1020408163265305,475000.0,3.0,1300.0,0.47,-26.8,339.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,1900,457,24.1,1.14,2.1,2.3,3.7,1,0,3.0,21.052631578947366,7.879310344827586,600000.0,3.0,1600.0,0.76,-23.1,348.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020,2300,969,42.1,1.69,62.3,-2.8,8.1,1,0,3.0,39.130434782608695,13.842857142857143,734782.6086956522,3.0,1900.0,1.14,2.1,457.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021,3200,596,18.6,2.58,62.1,5.8,5.4,1,0,3.0,15.625,6.144329896907217,806250.0,3.0,2300.0,1.69,62.3,969.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022,3700,622,16.8,2.8,-53.7,1.9,3.6,1,0,6.0,10.81081081081081,2.789237668161435,756756.7567567568,3.0,3200.0,2.58,62.1,596.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,4100,0,0.0,3.03,73.2,2.5,3.7,1,0,17.073170731707318,-17.073170731707318,0.0,739024.3902439025,6.0,3700.0,2.8,-53.7,622.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024,3400,202,5.9,3.6,5.4,2.8,4.1,1,0,3.0,2.941176470588235,1.9611650485436893,1058823.5294117648,17.073170731707318,4100.0,3.03,73.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025,3500,205,5.9,4.0,1.4,2.3,4.2,1,0,3.0,2.857142857142857,1.9339622641509433,1142857.142857143,3.0,3400.0,3.6,5.4,202.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2001,24000,4620,19.2,7.34,16.2,1.0,4.7,0,0,8.0,11.25,2.404997397188964,305833.3333333333,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2002,26700,4236,15.9,7.41,1.6,1.7,5.8,0,0,8.0,7.865168539325842,1.9822180627047263,277528.08988764044,8.0,24000.0,7.34,16.2,4620.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,28800,2064,7.2,8.52,38.1,2.8,6.0,0,0,3.0,4.166666666666666,2.386127167630058,295833.3333333333,8.0,26700.0,7.41,1.6,4236.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,30000,3000,10.0,9.04,47.5,3.8,5.5,0,0,3.0,7.000000000000001,3.329633740288568,301333.3333333333,3.0,28800.0,8.52,38.1,2064.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,32100,863,2.7,10.02,43.3,3.5,5.1,0,0,3.0,-0.3115264797507788,0.8952282157676349,312149.5327102804,3.0,30000.0,9.04,47.5,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,32000,4960,15.5,12.29,-8.1,2.8,4.6,0,0,3.0,12.5,5.161290322580645,384062.5,3.0,32100.0,10.02,43.3,863.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,36000,7080,19.7,14.3,20.5,2.0,4.6,0,0,3.0,16.666666666666664,6.549491211840888,397222.22222222225,3.0,32000.0,12.29,-8.1,4960.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,42000,12860,30.6,16.11,-14.2,0.1,5.8,0,0,8.0,22.61904761904762,3.826242189824457,383571.4285714286,3.0,36000.0,14.3,20.5,7080.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,51500,180,0.3,14.19,43.8,-2.6,9.3,0,0,8.0,-7.650485436893203,0.04367871875758311,275533.98058252427,8.0,42000.0,16.11,-14.2,12860.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,47560,5366,11.3,16.1,24.3,2.7,9.6,0,1,2.998317914213625,8.284272497897392,3.760336370007008,338519.7645079899,8.0,51500.0,14.19,43.8,180.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,51500,5045,9.8,18.87,-13.4,1.6,8.9,0,1,3.0,6.796116504854369,3.263260025873221,366407.76699029125,2.998317914213625,47560.0,16.1,24.3,5366.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,55000,11050,20.1,20.79,-1.8,2.3,8.1,0,1,3.0,17.09090909090909,6.692913385826771,378000.0,3.0,51500.0,18.87,-13.4,5045.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,64400,4032,6.3,22.31,39.7,1.8,7.4,0,1,3.0,3.260869565217391,2.0858768753233314,346428.5714285714,3.0,55000.0,20.79,-1.8,11050.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,66500,9895,14.9,23.31,22.9,2.5,6.2,0,1,3.0,11.879699248120302,4.957414829659319,350526.3157894737,3.0,64400.0,22.31,39.7,4032.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,74400,4832,6.5,24.87,-20.2,2.9,5.3,0,1,3.0,3.494623655913978,2.1639050604567847,334274.1935483871,3.0,66500.0,23.31,22.9,9895.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,77000,9510,12.4,26.41,3.3,1.6,4.9,0,1,3.0,9.35064935064935,4.1151016875811335,342987.012987013,3.0,74400.0,24.87,-20.2,4832.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,84200,6826,8.1,28.92,-25.9,2.4,4.4,0,1,3.0,5.10688836104513,2.701226751088247,343467.9334916865,3.0,77000.0,26.41,3.3,9510.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,88500,10653,12.0,30.85,23.1,2.9,3.9,0,1,3.0,9.03728813559322,4.010918674698795,348587.57062146894,3.0,84200.0,28.92,-25.9,6826.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,96498,6726,7.0,31.56,0.7,2.3,3.7,0,1,2.999025886546871,3.9710667578602665,2.3233160621761657,327053.41043337685,3.0,88500.0,30.85,23.1,10653.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020,100330,5109,5.1,27.34,32.8,-2.8,8.1,0,1,2.999102960231237,2.0930927937805244,1.69734219269103,272500.74753314065,2.999025886546871,96498.0,31.56,0.7,6726.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021,102430,8057,7.9,28.23,32.2,5.8,5.4,0,1,2.99912135116665,4.8667382602753095,2.621867881548975,275602.850727326,2.999102960231237,100330.0,27.34,32.8,5109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022,107415,10990,10.2,30.87,-39.6,1.9,3.6,0,1,5.999162128194387,4.232183587022297,1.7051978277734678,287390.02932551317,2.99912135116665,102430.0,28.23,32.2,8057.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,111961,5049,4.5,33.31,51.7,2.5,3.7,0,1,5.999410509016532,-1.4898044854904833,0.7515629651682049,297514.3130197123,5.999162128194387,107415.0,30.87,-39.6,10990.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,110293,3015,2.7,36.0,58.5,2.8,4.1,1,0,2.999283726075091,-0.26565602531438987,0.9111514052583862,326403.3075535165,5.999410509016532,111961.0,33.31,51.7,5049.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025,110000,4300,3.9,38.5,26.3,2.3,4.2,1,0,3.0,0.9090909090909091,1.302635564980309,350000.0,2.999283726075091,110293.0,36.0,58.5,3015.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2001,40,113,282.5,0.02,13.5,1.0,4.7,0,0,7.5,275.0,28.25,500000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2002,150,162,108.0,0.05,38.9,1.7,5.8,0,0,8.0,100.0,12.461538461538462,333333.3333333333,7.5,40.0,0.02,13.5,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2003,300,209,69.7,0.1,43.3,2.8,6.0,0,0,3.0,66.66666666666666,20.9,333333.3333333333,8.0,150.0,0.05,38.9,162.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
